model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Up,2019,10990,Manual,2000,Petrol,150,51.4,1.0
 Up,2019,9990,Manual,2000,Petrol,150,54.3,1.0
 Up,2020,10790,Manual,1000,Petrol,150,54.3,1.0
 Up,2020,10790,Manual,1000,Petrol,150,54.3,1.0
 Up,2020,11750,Manual,5000,Petrol,145,51.4,1.0
 Up,2020,11750,Manual,5000,Petrol,145,51.4,1.0
 Up,2020,10750,Manual,100,Petrol,145,54.3,1.0
 Up,2019,8510,Manual,3000,Petrol,145,54.3,1.0
 Up,2020,14500,Manual,2500,Petrol,145,50.4,1.0
 Up,2019,11000,Manual,2500,Petrol,145,54.3,1.0
 Up,2019,10500,Manual,3500,Petrol,145,54.3,1.0
 Up,2019,9900,Manual,5000,Petrol,145,54.3,1.0
 Up,2020,11000,Manual,2500,Petrol,145,54.3,1.0
 Up,2020,11000,Manual,2500,Petrol,145,54.3,1.0
 Up,2019,10290,Manual,2442,Petrol,145,54.3,1.0
 Up,2020,11590,Manual,25,Petrol,145,51.4,1.0
 Up,2020,11590,Manual,25,Petrol,145,51.4,1.0
 Up,2020,11890,Manual,25,Petrol,145,51.4,1.0
 Up,2020,11780,Manual,531,Petrol,145,51.4,1.0
 Up,2019,8980,Manual,5400,Petrol,145,54.3,1.0
 Up,2019,9375,Manual,6000,Petrol,145,54.3,1.0
 Up,2019,9375,Manual,6000,Petrol,145,54.3,1.0
 Up,2020,13317,Manual,5000,Petrol,145,50.4,1.0
 Up,2020,11528,Manual,5000,Petrol,145,54.3,1.0
 Up,2019,9375,Manual,6000,Petrol,145,54.3,1.0
 Up,2020,10490,Manual,5000,Petrol,145,54.3,1.0
 Up,2020,10815,Manual,5000,Petrol,145,54.3,1.0
 Up,2020,10490,Manual,386,Petrol,145,54.3,1.0
 Up,2020,10990,Manual,2870,Petrol,145,51.4,1.0
 Up,2019,8960,Manual,5026,Petrol,145,54.3,1.0
 Up,2019,8960,Manual,5985,Petrol,145,54.3,1.0
 Up,2019,8960,Manual,1232,Petrol,145,54.3,1.0
 Up,2019,9741,Manual,995,Petrol,145,54.3,1.0
 Up,2020,9990,Manual,387,Petrol,145,54.3,1.0
 Up,2019,9375,Manual,6000,Petrol,145,54.3,1.0
 Up,2019,13490,Manual,7859,Petrol,145,52.3,1.0
 Up,2019,10000,Manual,4786,Petrol,145,52.3,1.0
 Up,2019,9850,Manual,16488,Petrol,145,52.3,1.0
 Up,2019,9391,Manual,4707,Petrol,150,54.3,1.0
 Up,2020,10000,Manual,4000,Petrol,145,54.3,1.0
 Up,2020,10000,Manual,1000,Petrol,145,54.3,1.0
 Up,2020,9700,Manual,100,Petrol,145,54.3,1.0
 Up,2020,9700,Manual,999,Petrol,145,54.3,1.0
 Up,2020,9700,Manual,999,Petrol,145,54.3,1.0
 Up,2020,9890,Manual,1441,Petrol,150,54.3,1.0
 Up,2019,9490,Manual,2914,Petrol,150,62.8,1.0
 Up,2019,10690,Manual,4141,Petrol,145,52.3,1.0
 Up,2019,9490,Manual,3525,Petrol,145,54.3,1.0
 Up,2019,9490,Manual,4540,Petrol,145,54.3,1.0
 Up,2020,10200,Manual,10,Petrol,145,54.3,1.0
 Up,2020,10200,Manual,10,Petrol,150,54.3,1.0
 Up,2019,10800,Manual,2500,Petrol,145,54.3,1.0
 Up,2020,10200,Manual,10,Petrol,145,54.3,1.0
 Up,2020,10200,Manual,10,Petrol,145,54.3,1.0
 Up,2020,10200,Manual,10,Petrol,145,54.3,1.0
 Up,2020,10000,Manual,10,Petrol,145,54.3,1.0
 Up,2020,10200,Manual,10,Petrol,145,54.3,1.0
 Up,2020,11520,Manual,10,Petrol,145,51.4,1.0
 Up,2020,11520,Manual,50,Petrol,150,51.4,1.0
 Up,2019,9995,Manual,1000,Petrol,145,54.3,1.0
 Up,2020,10000,Manual,10,Petrol,145,54.3,1.0
 Up,2020,10000,Manual,10,Petrol,150,54.3,1.0
 Up,2019,9490,Manual,3000,Petrol,145,54.3,1.0
 Up,2019,9790,Manual,3000,Petrol,145,54.3,1.0
 Up,2020,10490,Manual,1300,Petrol,145,54.3,1.0
 Up,2019,10490,Manual,4117,Petrol,150,52.3,1.0
 Up,2019,9490,Manual,3000,Petrol,145,54.3,1.0
 Up,2019,9990,Manual,3000,Petrol,145,54.3,1.0
 Up,2020,9490,Manual,6000,Petrol,145,54.3,1.0
 Up,2020,9490,Manual,6000,Petrol,145,54.3,1.0
 Up,2020,9990,Manual,500,Petrol,145,54.3,1.0
 Up,2020,10995,Manual,100,Petrol,145,54.3,1.0
 Up,2020,10995,Manual,2000,Petrol,145,51.4,1.0
 Up,2019,10795,Manual,150,Petrol,145,54.3,1.0
 Up,2019,10290,Manual,3969,Petrol,145,55.4,1.0
 Up,2019,9799,Manual,1489,Petrol,145,54.3,1.0
 Up,2019,9699,Manual,1243,Petrol,145,54.3,1.0
 Up,2019,9599,Manual,1025,Petrol,145,54.3,1.0
 Up,2019,9599,Manual,792,Petrol,145,54.3,1.0
 Up,2020,10450,Manual,1393,Petrol,145,54.3,1.0
 Up,2019,10950,Manual,3618,Petrol,145,52.3,1.0
 Up,2019,12299,Semi-Auto,2032,Petrol,145,52.3,1.0
 Up,2020,10999,Manual,500,Petrol,145,54.3,1.0
 Up,2020,11099,Manual,500,Petrol,145,51.4,1.0
 Up,2020,10950,Manual,1000,Petrol,145,54.3,1.0
 Up,2020,10950,Manual,2038,Petrol,145,54.3,1.0
 Up,2020,10990,Manual,1201,Petrol,145,54.3,1.0
 Up,2019,10365,Manual,250,Petrol,145,54.3,1.0
 Up,2019,10835,Manual,250,Petrol,145,54.3,1.0
 Up,2019,10600,Manual,2000,Petrol,145,54.3,1.0
 Up,2020,11530,Manual,100,Petrol,145,54.3,1.0
 Up,2020,10980,Manual,100,Petrol,145,54.3,1.0
 Up,2020,10980,Manual,100,Petrol,145,54.3,1.0
 Up,2020,10980,Manual,100,Petrol,145,54.3,1.0
 Up,2020,10580,Manual,100,Petrol,145,54.3,1.0
 Up,2019,9799,Manual,1512,Petrol,145,54.3,1.0
 Up,2020,10950,Manual,100,Petrol,145,54.3,1.0
 Up,2020,12135,Manual,100,Petrol,145,51.4,1.0
 Up,2019,9299,Manual,50,Petrol,145,54.3,1.0
 Up,2020,12250,Manual,100,Petrol,145,54.3,1.0
 Up,2020,10000,Manual,2000,Petrol,145,54.3,1.0
 Up,2020,9850,Manual,2000,Petrol,145,54.3,1.0
 Up,2020,10500,Manual,100,Petrol,145,54.3,1.0
 Up,2020,10750,Manual,100,Petrol,145,54.3,1.0
 Up,2019,9900,Manual,10750,Petrol,145,52.3,1.0
 Up,2019,9999,Manual,2032,Petrol,145,54.3,1.0
 Up,2020,9499,Manual,722,Petrol,145,54.3,1.0
 Up,2019,8999,Manual,4600,Petrol,145,54.3,1.0
 Up,2019,8999,Manual,5000,Petrol,145,54.3,1.0
 Up,2020,10750,Manual,100,Petrol,145,54.3,1.0
 Up,2020,9699,Manual,500,Petrol,145,54.3,1.0
 Up,2020,10555,Manual,2568,Petrol,145,54.3,1.0
 Up,2020,12222,Manual,25,Petrol,145,50.4,1.0
 Up,2020,9989,Manual,2563,Petrol,145,54.3,1.0
 Up,2019,8290,Manual,2956,Petrol,145,54.3,1.0
 Up,2020,10500,Manual,1000,Petrol,145,51.4,1.0
 Up,2019,10500,Manual,50,Petrol,145,54.3,1.0
 Up,2019,9990,Manual,1299,Petrol,145,54.3,1.0
 Up,2020,10990,Manual,1891,Petrol,145,51.4,1.0
 Up,2020,11990,Manual,50,Petrol,145,51.4,1.0
 Up,2019,10990,Manual,75,Petrol,145,54.3,1.0
 Up,2020,9690,Manual,2277,Petrol,145,54.3,1.0
 Up,2019,9980,Manual,1900,Petrol,150,54.3,1.0
 Up,2020,9950,Manual,1880,Petrol,145,54.3,1.0
 Up,2019,9790,Manual,2122,Petrol,145,54.3,1.0
 Up,2019,9790,Manual,3201,Petrol,145,54.3,1.0
 Up,2019,9890,Manual,10,Petrol,145,54.3,1.0
 Up,2020,10899,Manual,5000,Other,145,54.3,1.0
 Up,2019,8970,Manual,2556,Petrol,145,54.3,1.0
 Up,2019,9889,Manual,1,Petrol,145,54.3,1.0
 Up,2019,10495,Manual,4444,Petrol,145,54.3,1.0
 Up,2019,12995,Automatic,2563,Other,145,52.3,1.0
 Up,2019,11495,Manual,4371,Petrol,145,55.4,1.0
 Caddy Maxi Life,2019,19000,Automatic,13191,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,18250,Automatic,12240,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,18250,Automatic,13891,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,20000,Automatic,1000,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,19000,Automatic,13106,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,19000,Automatic,12174,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,21750,Manual,2285,Diesel,145,57.7,2.0
 Caddy Maxi Life,2019,19999,Manual,2759,Diesel,145,57.7,2.0
 Caddy Maxi Life,2019,19999,Semi-Auto,3818,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,24295,Semi-Auto,1374,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,19499,Manual,3349,Diesel,145,57.7,2.0
 Caddy Maxi Life,2019,18990,Manual,1201,Diesel,145,49.6,2.0
 Caddy Maxi Life,2020,21995,Semi-Auto,2134,Diesel,150,46.3,2.0
 Caddy Maxi Life,2019,19995,Semi-Auto,11392,Diesel,150,44.1,2.0
 Caddy Maxi Life,2019,18990,Semi-Auto,13309,Diesel,150,58.9,2.0
 Caddy Maxi Life,2020,20990,Semi-Auto,1000,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,18490,Semi-Auto,13857,Diesel,145,54.3,2.0
 Caddy Maxi Life,2020,19995,Semi-Auto,2000,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,22788,Semi-Auto,1581,Diesel,145,46.3,2.0
 Caddy Maxi Life,2020,23990,Semi-Auto,2000,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,20950,Semi-Auto,10000,Diesel,150,46.3,2.0
 Caddy Maxi Life,2020,23995,Semi-Auto,5000,Diesel,145,46.3,2.0
 Caddy Maxi Life,2020,25995,Semi-Auto,5000,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,19495,Semi-Auto,11971,Diesel,150,54.3,2.0
 Caddy Maxi Life,2019,19995,Semi-Auto,8481,Diesel,150,54.3,2.0
 Caddy Maxi Life,2019,18695,Semi-Auto,10194,Diesel,150,44.1,2.0
 Caddy Maxi Life,2019,18495,Semi-Auto,13507,Diesel,150,54.3,2.0
 Caddy Maxi Life,2019,18990,Manual,1798,Petrol,150,39.8,1.0
 Caddy Maxi Life,2019,18990,Semi-Auto,11900,Diesel,145,58.9,2.0
 Caddy Maxi Life,2019,18795,Semi-Auto,9277,Diesel,145,54.3,2.0
 Caddy Maxi Life,2019,20994,Semi-Auto,9793,Diesel,145,58.9,2.0
 Caddy Maxi Life,2019,19795,Semi-Auto,12961,Diesel,150,54.3,2.0
 Caddy Maxi Life,2019,19795,Semi-Auto,11744,Diesel,150,54.3,2.0
 Caddy Maxi Life,2019,19995,Semi-Auto,14056,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,18999,Semi-Auto,13349,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,19499,Manual,6693,Diesel,145,50.4,2.0
 Caddy Maxi Life,2019,21999,Automatic,100,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,18991,Automatic,4525,Diesel,145,46.3,2.0
 Caddy Maxi Life,2020,22490,Automatic,89,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,18450,Automatic,13411,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,18450,Automatic,11650,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,18991,Automatic,63,Diesel,150,46.3,2.0
 Caddy Maxi Life,2019,19490,Automatic,13194,Diesel,145,44.1,2.0
 Caravelle,2020,47000,Automatic,1001,Diesel,145,33.6,2.0
 Caravelle,2019,40980,Automatic,8500,Diesel,145,33.6,2.0
 Caravelle,2019,40999,Semi-Auto,2198,Diesel,145,47.1,2.0
 Caravelle,2019,39995,Semi-Auto,6565,Diesel,145,33.6,2.0
 Caravelle,2019,42900,Semi-Auto,2544,Diesel,145,32.8,2.0
 Caravelle,2019,52999,Semi-Auto,3365,Diesel,145,29.4,2.0
 Caravelle,2019,40999,Automatic,50,Diesel,145,32.8,2.0
 Caravelle,2019,39999,Semi-Auto,9221,Diesel,145,33.6,2.0
 Caravelle,2019,39950,Semi-Auto,3544,Diesel,145,32.8,2.0
 Caravelle,2019,46795,Semi-Auto,6280,Diesel,145,33.6,2.0
 Caravelle,2020,43495,Semi-Auto,2000,Diesel,150,33.6,2.0
 Caravelle,2019,43194,Semi-Auto,9893,Diesel,145,32.8,2.0
 Caravelle,2019,39888,Automatic,11441,Diesel,145,33.6,2.0
 Caravelle,2019,47994,Semi-Auto,7801,Diesel,150,32.8,2.0
 Caravelle,2020,50395,Semi-Auto,1000,Diesel,145,34.0,2.0
 Caravelle,2019,42495,Automatic,6900,Diesel,145,33.6,2.0
 Caravelle,2019,33495,Automatic,11441,Diesel,145,33.6,2.0
 Caravelle,2019,33995,Semi-Auto,12815,Diesel,145,33.6,2.0
 Caravelle,2019,45990,Semi-Auto,14751,Diesel,145,32.8,2.0
 Caravelle,2020,45990,Semi-Auto,1500,Diesel,150,33.6,2.0
 Caravelle,2019,46788,Automatic,4479,Diesel,145,33.6,2.0
 Caravelle,2019,47988,Automatic,2071,Diesel,145,33.6,2.0
 Caravelle,2019,43990,Automatic,12152,Diesel,145,44.8,2.0
 Caravelle,2019,46950,Semi-Auto,10000,Diesel,150,33.6,2.0
 Caravelle,2019,44450,Automatic,2500,Diesel,145,33.6,2.0
 Caravelle,2019,39950,Automatic,7583,Diesel,145,32.8,2.0
 Caravelle,2019,44450,Automatic,2222,Diesel,145,33.6,2.0
 Caravelle,2019,46050,Automatic,5000,Diesel,145,33.6,2.0
 Caravelle,2019,46990,Automatic,7000,Diesel,145,33.6,2.0
 Caravelle,2020,50995,Semi-Auto,5000,Diesel,145,34.0,2.0
 Caravelle,2019,44090,Automatic,5000,Diesel,145,32.8,2.0
 Caravelle,2019,41995,Semi-Auto,3800,Diesel,145,33.6,2.0
 Caravelle,2019,41495,Semi-Auto,6924,Diesel,145,33.6,2.0
 Caravelle,2019,44995,Automatic,3800,Diesel,145,33.6,2.0
 Caravelle,2019,39995,Semi-Auto,12192,Diesel,145,32.8,2.0
 Caravelle,2019,48995,Semi-Auto,6000,Diesel,145,29.4,2.0
 Caravelle,2019,35495,Semi-Auto,1099,Diesel,145,32.8,2.0
 Caravelle,2020,49995,Semi-Auto,1500,Diesel,145,34.0,2.0
 Caravelle,2020,49980,Semi-Auto,17,Diesel,145,33.6,2.0
 Caravelle,2019,54995,Automatic,10,Diesel,145,33.6,2.0
 Caravelle,2019,56000,Automatic,10500,Diesel,145,33.6,2.0
 Caravelle,2019,44494,Semi-Auto,8751,Diesel,150,32.8,2.0
 Caravelle,2020,45995,Semi-Auto,3000,Diesel,150,33.6,2.0
 Caravelle,2019,54995,Automatic,10,Diesel,145,33.6,2.0
 Caravelle,2019,48990,Semi-Auto,7034,Diesel,145,29.4,2.0
 Caravelle,2019,41990,Automatic,4000,Diesel,145,32.8,2.0
 Caravelle,2020,45450,Semi-Auto,15,Diesel,145,32.8,2.0
 Caravelle,2019,45490,Semi-Auto,3252,Diesel,145,33.6,2.0
 Caravelle,2019,39990,Automatic,2850,Diesel,145,32.8,2.0
 Caravelle,2019,46990,Semi-Auto,452,Diesel,150,33.6,2.0
 Caravelle,2019,41990,Semi-Auto,8198,Diesel,145,33.6,2.0
 Caravelle,2019,50000,Semi-Auto,100,Diesel,145,33.6,2.0
 Caravelle,2020,45450,Semi-Auto,15,Diesel,145,32.8,2.0
 Caravelle,2019,44500,Automatic,11163,Diesel,145,33.6,2.0
 Caravelle,2019,55990,Semi-Auto,17600,Diesel,145,33.6,2.0
 Caravelle,2019,45926,Automatic,10614,Diesel,145,29.4,2.0
 Caravelle,2019,43000,Semi-Auto,8022,Diesel,145,33.6,2.0
 Caravelle,2019,39995,Semi-Auto,12209,Diesel,145,33.6,2.0
 Caravelle,2019,39995,Semi-Auto,14997,Diesel,145,33.6,2.0
 Caravelle,2019,54994,Semi-Auto,1329,Diesel,150,29.4,2.0
 Caravelle,2019,40996,Automatic,5000,Diesel,145,32.8,2.0
 Caravelle,2019,37944,Semi-Auto,8,Diesel,145,32.8,2.0
 Caravelle,2019,49996,Automatic,947,Diesel,145,32.8,2.0
 Caravelle,2019,51994,Automatic,5691,Diesel,145,33.6,2.0
 Caravelle,2019,39994,Automatic,6596,Diesel,145,32.8,2.0
 Caravelle,2019,42999,Semi-Auto,5434,Diesel,145,33.6,2.0
 Caravelle,2019,40999,Automatic,60,Diesel,145,32.8,2.0
 Caravelle,2019,43499,Automatic,8521,Diesel,145,32.8,2.0
 Caravelle,2019,41000,Semi-Auto,4500,Diesel,145,33.6,2.0
 Caravelle,2019,43999,Automatic,8997,Diesel,145,33.6,2.0
 Caravelle,2019,50999,Automatic,1000,Diesel,145,33.6,2.0
 Caravelle,2019,46999,Automatic,4473,Diesel,150,33.6,2.0
 Caravelle,2020,50388,Automatic,5000,Diesel,145,34.0,2.0
 Caravelle,2019,44880,Automatic,3614,Diesel,145,33.6,2.0
 Caravelle,2019,38500,Automatic,9200,Diesel,150,32.8,2.0
 Caravelle,2019,40000,Automatic,2000,Diesel,150,33.6,2.0
 Caravelle,2019,49999,Automatic,2692,Diesel,145,33.6,2.0
 Touareg,2019,42000,Automatic,6425,Diesel,145,34.0,3.0
 Touareg,2019,39995,Semi-Auto,17578,Diesel,150,34.5,3.0
 Touareg,2019,44995,Automatic,100,Diesel,145,34.5,3.0
 Touareg,2019,42985,Automatic,1400,Diesel,145,34.5,3.0
 Touareg,2019,38790,Automatic,7031,Diesel,145,34.5,3.0
 Touareg,2019,39995,Semi-Auto,6896,Diesel,145,34.5,3.0
 Touareg,2019,42995,Semi-Auto,2108,Diesel,145,34.0,3.0
 Touareg,2019,44995,Semi-Auto,2719,Diesel,145,34.5,3.0
 Touareg,2019,44995,Semi-Auto,2719,Diesel,145,34.5,3.0
 Touareg,2019,42995,Semi-Auto,2108,Diesel,145,34.0,3.0
 Touareg,2019,36998,Semi-Auto,8672,Diesel,145,34.5,3.0
 Touareg,2019,42998,Semi-Auto,25,Diesel,145,34.5,3.0
 Touareg,2019,37998,Semi-Auto,9648,Diesel,145,34.5,3.0
 Touareg,2019,38495,Semi-Auto,4428,Diesel,145,34.5,3.0
 Touareg,2019,40995,Semi-Auto,1000,Diesel,145,34.5,3.0
 Touareg,2019,42498,Semi-Auto,10,Diesel,145,34.5,3.0
 Touareg,2019,41998,Semi-Auto,10,Diesel,145,34.5,3.0
 Touareg,2019,38950,Semi-Auto,7855,Diesel,145,34.5,3.0
 Touareg,2019,46698,Semi-Auto,10,Diesel,145,34.0,3.0
 Touareg,2019,42950,Automatic,4000,Diesel,145,34.0,3.0
 Touareg,2019,51995,Semi-Auto,357,Diesel,145,34.0,3.0
 Touareg,2019,47750,Automatic,2000,Diesel,145,34.0,3.0
 Touareg,2019,41995,Automatic,99,Diesel,145,34.5,3.0
 Touareg,2019,41995,Automatic,99,Diesel,145,34.5,3.0
 Touareg,2019,41995,Automatic,99,Diesel,145,34.5,3.0
 Touareg,2019,41995,Automatic,99,Diesel,145,34.5,3.0
 Touareg,2019,59995,Semi-Auto,2980,Petrol,145,25.5,3.0
 Touareg,2019,43995,Automatic,9897,Diesel,145,34.0,3.0
 Touareg,2019,40499,Semi-Auto,3167,Diesel,145,34.5,3.0
 Touareg,2020,49999,Semi-Auto,3000,Diesel,145,33.6,3.0
 Touareg,2019,41499,Automatic,9804,Diesel,145,34.0,3.0
 Touareg,2019,44995,Semi-Auto,7795,Diesel,145,34.0,3.0
 Touareg,2020,47965,Semi-Auto,7000,Diesel,145,33.6,3.0
 Touareg,2020,48465,Semi-Auto,7000,Diesel,145,33.6,3.0
 Touareg,2020,42999,Semi-Auto,9737,Diesel,145,34.5,3.0
 Touareg,2020,49999,Semi-Auto,501,Diesel,145,33.6,3.0
 Touareg,2019,44499,Semi-Auto,7000,Diesel,145,34.0,3.0
 Touareg,2019,47500,Automatic,2100,Diesel,145,34.0,3.0
 Touareg,2019,43499,Automatic,12933,Diesel,145,34.0,3.0
 Touareg,2019,36500,Semi-Auto,1474,Diesel,145,34.9,3.0
 Touareg,2020,44999,Semi-Auto,8000,Diesel,145,34.5,3.0
 Touareg,2020,51950,Semi-Auto,2000,Diesel,145,33.6,3.0
 Touareg,2019,41150,Automatic,450,Diesel,145,34.0,3.0
 Touareg,2019,42405,Semi-Auto,2944,Diesel,145,34.0,3.0
 Touareg,2019,37300,Automatic,9202,Diesel,145,34.5,3.0
 Touareg,2019,37300,Automatic,7115,Diesel,145,34.5,3.0
 Touareg,2019,41512,Semi-Auto,7491,Diesel,145,34.0,3.0
 Touareg,2019,41032,Semi-Auto,8310,Diesel,145,34.0,3.0
 Touareg,2019,38220,Automatic,1874,Diesel,145,34.5,3.0
 Touareg,2019,36920,Automatic,61,Diesel,145,34.9,3.0
 Touareg,2019,40482,Automatic,7756,Diesel,145,34.0,3.0
 Touareg,2019,41991,Automatic,5400,Diesel,145,34.0,3.0
 Touareg,2019,43199,Semi-Auto,2266,Diesel,145,34.0,3.0
 Touareg,2019,43652,Semi-Auto,5217,Diesel,150,34.0,3.0
 Touareg,2019,42162,Automatic,8498,Diesel,145,34.0,3.0
 Touareg,2019,40823,Automatic,4162,Diesel,145,34.0,3.0
 Touareg,2019,41286,Semi-Auto,5878,Diesel,145,34.0,3.0
 Touareg,2019,40245,Semi-Auto,10219,Diesel,145,34.0,3.0
 Touareg,2019,41782,Semi-Auto,6306,Diesel,145,34.0,3.0
 Touareg,2019,39923,Automatic,11385,Diesel,145,34.0,3.0
 Touareg,2019,37995,Semi-Auto,18000,Diesel,150,34.0,3.0
 Touareg,2019,38992,Semi-Auto,10632,Diesel,145,34.0,3.0
 Touareg,2020,49990,Semi-Auto,6000,Diesel,145,33.6,3.0
 Touareg,2019,39990,Automatic,11290,Diesel,145,34.0,3.0
 Touareg,2020,53993,Automatic,5711,Diesel,145,33.6,3.0
 Touareg,2019,42990,Automatic,9991,Diesel,145,34.0,3.0
 Touareg,2019,41501,Semi-Auto,4329,Diesel,145,34.0,3.0
 Touareg,2019,43202,Semi-Auto,3999,Diesel,150,34.0,3.0
 Touareg,2019,44990,Automatic,1100,Diesel,145,34.0,3.0
 Touareg,2019,45492,Automatic,7000,Diesel,145,34.0,3.0
 Touareg,2019,36995,Automatic,12000,Diesel,145,34.5,3.0
 Touareg,2019,41990,Semi-Auto,25,Diesel,150,34.0,3.0
 Touareg,2019,35990,Semi-Auto,25,Diesel,150,34.9,3.0
 Touareg,2019,37495,Semi-Auto,5178,Diesel,145,34.5,3.0
 Touareg,2020,47995,Semi-Auto,8000,Diesel,145,33.6,3.0
 Touareg,2019,40802,Automatic,5456,Diesel,145,34.0,3.0
 Touareg,2019,43990,Automatic,2117,Diesel,145,34.0,3.0
 Touareg,2019,40411,Semi-Auto,12597,Diesel,150,34.0,3.0
 Touareg,2019,39950,Semi-Auto,18145,Diesel,145,34.0,3.0
 Touareg,2019,37990,Semi-Auto,100,Diesel,150,34.9,3.0
 Touareg,2019,48990,Automatic,6125,Diesel,145,34.0,3.0
 Touareg,2019,36990,Automatic,8500,Diesel,145,34.5,3.0
 Touareg,2020,51490,Semi-Auto,4100,Diesel,145,33.6,3.0
 Touareg,2019,43990,Automatic,6985,Diesel,145,34.0,3.0
 Touareg,2019,37399,Automatic,35,Diesel,145,34.9,3.0
 Touareg,2019,47990,Semi-Auto,1099,Diesel,145,34.0,3.0
 Touareg,2019,35990,Automatic,25,Diesel,145,34.9,3.0
 Touareg,2019,35990,Automatic,25,Diesel,145,34.9,3.0
 Touareg,2019,35990,Automatic,25,Diesel,145,34.9,3.0
 Touareg,2019,35990,Automatic,25,Diesel,145,34.9,3.0
 Touareg,2019,51190,Semi-Auto,8522,Petrol,145,25.5,3.0
 Touareg,2019,41490,Semi-Auto,5,Diesel,145,34.5,3.0
 Touareg,2019,40980,Semi-Auto,20,Diesel,150,34.5,3.0
 Touareg,2019,46450,Automatic,5212,Diesel,145,34.0,3.0
 Touareg,2019,44950,Automatic,6500,Diesel,145,34.0,3.0
 Touareg,2019,42950,Semi-Auto,100,Diesel,145,34.0,3.0
 Touareg,2019,40292,Automatic,12887,Diesel,145,34.0,3.0
 Touareg,2019,40792,Semi-Auto,11387,Diesel,150,34.0,3.0
 Touareg,2019,42950,Automatic,1000,Diesel,145,34.0,3.0
 Touareg,2019,45492,Semi-Auto,4700,Diesel,145,34.0,3.0
 Touareg,2019,35990,Automatic,25,Diesel,145,34.9,3.0
 Touareg,2019,37236,Automatic,17757,Diesel,145,34.5,3.0
 Touareg,2019,41312,Automatic,10587,Diesel,145,34.0,3.0
 Touareg,2019,41312,Semi-Auto,9757,Diesel,145,34.0,3.0
 Touareg,2019,41192,Automatic,6517,Diesel,145,34.0,3.0
 Touareg,2019,41462,Automatic,10006,Diesel,145,34.0,3.0
 Touareg,2020,49990,Semi-Auto,6000,Diesel,145,33.6,3.0
 Touareg,2020,54990,Semi-Auto,6000,Diesel,150,33.6,3.0
 Touareg,2020,44990,Semi-Auto,6000,Diesel,145,34.0,3.0
 Touareg,2019,34490,Automatic,6000,Diesel,145,34.9,3.0
 Touareg,2019,41990,Semi-Auto,1638,Diesel,150,34.5,3.0
 Touareg,2019,38000,Automatic,1500,Diesel,145,34.9,3.0
 Touareg,2019,35990,Automatic,25,Diesel,145,34.9,3.0
 Touareg,2019,35990,Automatic,25,Diesel,145,34.9,3.0
 Touareg,2019,49990,Semi-Auto,6000,Diesel,145,34.0,3.0
 Touareg,2019,35990,Automatic,25,Diesel,145,34.9,3.0
 Touareg,2019,43950,Automatic,1500,Diesel,145,34.5,3.0
 Touareg,2019,45990,Automatic,10514,Petrol,145,25.5,3.0
 Touareg,2019,46990,Semi-Auto,10683,Diesel,145,34.5,3.0
 Touareg,2019,34490,Semi-Auto,6000,Diesel,145,34.9,3.0
 Touareg,2019,47490,Semi-Auto,10514,Petrol,145,25.5,3.0
 Touareg,2020,48390,Semi-Auto,5100,Diesel,145,33.6,3.0
 Touareg,2020,42990,Semi-Auto,3981,Diesel,145,34.9,3.0
 Touareg,2019,44082,Semi-Auto,6580,Diesel,145,34.0,3.0
 Touareg,2020,46999,Semi-Auto,3703,Diesel,150,34.0,3.0
 Touareg,2019,40822,Automatic,9834,Diesel,145,34.0,3.0
 Touareg,2019,39995,Semi-Auto,7000,Diesel,145,34.5,3.0
 Touareg,2019,43990,Semi-Auto,7507,Diesel,145,34.0,3.0
 Touareg,2019,46990,Automatic,87,Diesel,145,34.0,3.0
 Touareg,2019,36598,Semi-Auto,24820,Diesel,150,34.5,3.0
 Touareg,2019,47990,Semi-Auto,5783,Diesel,145,34.0,3.0
 Touareg,2019,43990,Semi-Auto,2471,Diesel,145,34.0,3.0
 Touareg,2019,44990,Semi-Auto,4481,Diesel,145,34.0,3.0
 Touareg,2019,59990,Semi-Auto,9950,Diesel,150,34.0,3.0
 Touareg,2019,45490,Semi-Auto,3263,Diesel,145,34.0,3.0
 Touareg,2019,49000,Semi-Auto,18000,Diesel,145,34.0,3.0
 Touareg,2019,47995,Semi-Auto,6987,Diesel,145,34.0,3.0
 Touareg,2019,44999,Automatic,3567,Diesel,145,34.0,3.0
